@timestamp,@duration
2021-08-13 00:39:28.156,22.81
2021-08-13 00:39:28.111,22.51
2021-08-13 00:39:28.043,18.53
2021-08-13 00:39:28.022,35.54
2021-08-13 00:39:27.947,72.59
2021-08-13 00:39:27.896,37.24
2021-08-13 00:39:27.874,27.62
2021-08-13 00:39:27.863,20.13
2021-08-13 00:39:27.819,43.13
2021-08-13 00:39:27.811,47.08
2021-08-13 00:39:27.732,25.18
2021-08-13 00:39:27.670,34.09
2021-08-13 00:39:27.590,45.26
2021-08-13 00:39:27.471,31.46
2021-08-13 00:39:27.430,46.22
2021-08-13 00:39:27.423,47.62
2021-08-13 00:39:27.416,32.23
2021-08-13 00:39:27.399,35.25
2021-08-13 00:39:27.299,41.21
2021-08-13 00:39:27.241,31.1
2021-08-13 00:39:27.159,29.7
2021-08-13 00:39:27.040,31.43
2021-08-13 00:39:27.040,38.07
2021-08-13 00:39:26.999,33.32
2021-08-13 00:39:26.980,33.93
2021-08-13 00:39:26.947,18.01
2021-08-13 00:39:26.759,27.04
2021-08-13 00:39:26.600,35.11
2021-08-13 00:39:26.519,39.68
2021-08-13 00:39:26.479,36.53
2021-08-13 00:39:25.961,32.26
2021-08-13 00:39:25.920,36.37
2021-08-13 00:39:25.900,39.32
2021-08-13 00:39:25.878,30.66
2021-08-13 00:39:25.876,32.9
2021-08-13 00:39:25.864,64.4
2021-08-13 00:39:25.816,28.85
2021-08-13 00:39:25.792,20.11
2021-08-13 00:39:25.767,118.59
2021-08-13 00:39:25.716,86.7
2021-08-13 00:39:25.706,21.93
2021-08-13 00:39:25.660,38.05
2021-08-13 00:39:25.659,105.65
2021-08-13 00:39:25.580,39.75
2021-08-13 00:39:25.559,43.17
2021-08-13 00:39:25.487,24.17
2021-08-13 00:39:25.430,26.75
2021-08-13 00:39:25.330,43.71
2021-08-13 00:39:25.314,22.7
2021-08-13 00:39:25.210,32.31
2021-08-13 00:39:25.198,36.71
2021-08-13 00:39:25.174,25.72
2021-08-13 00:39:25.119,35.71
2021-08-13 00:39:25.059,30.14
2021-08-13 00:39:24.900,34.65
2021-08-13 00:39:24.817,38.21
